,8-part,32-part,128-part,512-part
wb-edu,17.97041420118343,14.055666003976143,13.771825396825397,13.823762376237624
amazon-2008,6.023255813953488,6.675,7.036585365853658,7.763888888888889
vas_stokes_4M,14.827692307692308,10.393518518518519,10.253846153846155,10.626356589147287
road_usa,21.85518292682927,20.376766091051806,20.09657320872274,20.45924764890282
nlpkkt120,17.34156378600823,16.40506329113924,16.841201716738198,15.724279835390947
Bump_2911,36.25714285714286,37.96875,36.90769230769231,36.76984126984127
cage15,14.71837708830549,15.128019323671497,15.236144578313253,15.219047619047618
hugebubbles-00000,11.607344632768362,5.927745664739884,6.021198830409356,6.297134238310709
kron_g500-logn21,0.0,0.0,0.0,0.0
